hall_id,building_id,floor_no,room_no,occupancy,room_type,floor_plan,price,type,name,number of students,number of floors,average room size,contract type,is_aircooled,has_vending_machine,has_wifi_in_building,has_laundry,has_main_lounge,has_floor_lounge,has_tv_in_building,has_recreational_activities,has_communal_bathrooms,has_closet_space,has_desk,has_chair,has_microfridge,has_curtains,has_tv_in_room,has_wifi_in_room,has_carpeted_flooring,has_wardrobe,has_twin_bed_mattress,has_hardwood_flooring,has_accessibility_ramps,has_private_bathroom
SA,Apt 277 - 292,Floor 2,284,4,2 bedrooms,Traditional Double,"9,366",Apartment,Silvers Apartments,475,4,12 x 16,Undergraduate Academic Year (Two Semesters),1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
SA,Apt 277 - 292,Floor 3,285,4,2 bedrooms,Traditional Double,"9,366",Apartment,Silvers Apartments,475,4,12 x 16,Undergraduate Academic Year (Two Semesters),1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
SA,Apt 277 - 292,Floor 3,286,4,2 bedrooms,Traditional Double,"9,366",Apartment,Silvers Apartments,475,4,12 x 16,Undergraduate Academic Year (Two Semesters),1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
SA,Apt 277 - 292,Floor 3,287,4,2 bedrooms,Traditional Double,"9,366",Apartment,Silvers Apartments,475,4,12 x 16,Undergraduate Academic Year (Two Semesters),1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
SA,Apt 277 - 292,Floor 3,288,4,2 bedrooms,Traditional Double,"9,366",Apartment,Silvers Apartments,475,4,12 x 16,Undergraduate Academic Year (Two Semesters),1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
SA,Apt 277 - 292,Floor 4,289,4,2 bedrooms,Traditional Double,"9,366",Apartment,Silvers Apartments,475,4,12 x 16,Undergraduate Academic Year (Two Semesters),1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
SA,Apt 277 - 292,Floor 4,290,4,2 bedrooms,Traditional Double,"9,366",Apartment,Silvers Apartments,475,4,12 x 16,Undergraduate Academic Year (Two Semesters),1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
SA,Apt 277 - 292,Floor 4,291,4,2 bedrooms,Traditional Double,"9,366",Apartment,Silvers Apartments,475,4,12 x 16,Undergraduate Academic Year (Two Semesters),1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
SA,Apt 277 - 292,Floor 4,292,4,2 bedrooms,Traditional Double,"9,366",Apartment,Silvers Apartments,475,4,12 x 16,Undergraduate Academic Year (Two Semesters),1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
TS,,Floor 1,4101,6,3 bedrooms,Traditional Double,"8,652",Suite,Thomas Suite,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
TS,,Floor 1,4102,6,3 bedrooms,Traditional Double,"8,652",Suite,Thomas Suite,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
TS,,Floor 1,4103,6,3 bedrooms,Traditional Double,"8,652",Suite,Thomas Suite,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
TS,,Floor 1,4104,6,3 bedrooms,Traditional Double,"8,652",Suite,Thomas Suite,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
TS,,Floor 1,4105,6,3 bedrooms,Traditional Double,"8,652",Suite,Thomas Suite,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
TS,,Floor 1,4106,6,3 bedrooms,Traditional Double,"8,652",Suite,Thomas Suite,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
TS,,Floor 2,4201,6,3 bedrooms,Traditional Double,"8,652",Suite,Thomas Suite,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
TS,,Floor 2,4202,6,3 bedrooms,Traditional Double,"8,652",Suite,Thomas Suite,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
TS,,Floor 2,4203,6,3 bedrooms,Traditional Double,"8,652",Suite,Thomas Suite,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
TS,,Floor 2,4204,6,3 bedrooms,Traditional Double,"8,652",Suite,Thomas Suite,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
TS,,Floor 2,4205,6,3 bedrooms,Traditional Double,"8,652",Suite,Thomas Suite,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
TS,,Floor 2,4206,6,3 bedrooms,Traditional Double,"8,652",Suite,Thomas Suite,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
TS,,Floor 2,4207,6,3 bedrooms,Traditional Double,"8,652",Suite,Thomas Suite,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
TS,,Floor 2,4208,6,3 bedrooms,Traditional Double,"8,652",Suite,Thomas Suite,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
TS,,Floor 3,4301,6,3 bedrooms,Traditional Double,"8,652",Suite,Thomas Suite,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
TS,,Floor 3,4302,6,3 bedrooms,Traditional Double,"8,652",Suite,Thomas Suite,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
TS,,Floor 3,4303,6,3 bedrooms,Traditional Double,"8,652",Suite,Thomas Suite,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
TS,,Floor 3,4304,6,3 bedrooms,Traditional Double,"8,652",Suite,Thomas Suite,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
TS,,Floor 3,4305,6,3 bedrooms,Traditional Double,"8,652",Suite,Thomas Suite,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
TS,,Floor 3,4306,6,3 bedrooms,Traditional Double,"8,652",Suite,Thomas Suite,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
TS,,Floor 3,4307,6,3 bedrooms,Traditional Double,"8,652",Suite,Thomas Suite,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
TS,,Floor 3,4308,6,3 bedrooms,Traditional Double,"8,652",Suite,Thomas Suite,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
TS,,Floor 4,4401,6,3 bedrooms,Traditional Double,"8,652",Suite,Thomas Suite,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
TS,,Floor 4,4402,6,3 bedrooms,Traditional Double,"8,652",Suite,Thomas Suite,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
TS,,Floor 4,4403,6,3 bedrooms,Traditional Double,"8,652",Suite,Thomas Suite,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
TS,,Floor 4,4404,6,3 bedrooms,Traditional Double,"8,652",Suite,Thomas Suite,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
TS,,Floor 4,4405,6,3 bedrooms,Traditional Double,"8,652",Suite,Thomas Suite,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
TS,,Floor 4,4406,6,3 bedrooms,Traditional Double,"8,652",Suite,Thomas Suite,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
TS,,Floor 4,4407,6,3 bedrooms,Traditional Double,"8,652",Suite,Thomas Suite,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
TS,,Floor 4,4408,6,3 bedrooms,Traditional Double,"8,652",Suite,Thomas Suite,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
WS,,Floor 1,4101,6,3 bedrooms,Traditional Double,"8,652",Suite,Winkler Suites,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
WS,,Floor 1,4102,6,3 bedrooms,Traditional Double,"8,652",Suite,Winkler Suites,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
WS,,Floor 1,4103,6,3 bedrooms,Traditional Double,"8,652",Suite,Winkler Suites,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
WS,,Floor 1,4104,6,3 bedrooms,Traditional Double,"8,652",Suite,Winkler Suites,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
WS,,Floor 1,4105,6,3 bedrooms,Traditional Double,"8,652",Suite,Winkler Suites,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
WS,,Floor 1,4106,6,3 bedrooms,Traditional Double,"8,652",Suite,Winkler Suites,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
WS,,Floor 2,4201,6,3 bedrooms,Traditional Double,"8,652",Suite,Winkler Suites,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
WS,,Floor 2,4202,6,3 bedrooms,Traditional Double,"8,652",Suite,Winkler Suites,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
WS,,Floor 2,4203,6,3 bedrooms,Traditional Double,"8,652",Suite,Winkler Suites,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
WS,,Floor 2,4204,6,3 bedrooms,Traditional Double,"8,652",Suite,Winkler Suites,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
WS,,Floor 2,4205,6,3 bedrooms,Traditional Double,"8,652",Suite,Winkler Suites,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
WS,,Floor 2,4206,6,3 bedrooms,Traditional Double,"8,652",Suite,Winkler Suites,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
WS,,Floor 2,4207,6,3 bedrooms,Traditional Double,"8,652",Suite,Winkler Suites,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
WS,,Floor 2,4208,6,3 bedrooms,Traditional Double,"8,652",Suite,Winkler Suites,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
WS,,Floor 3,4301,6,3 bedrooms,Traditional Double,"8,652",Suite,Winkler Suites,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
WS,,Floor 3,4302,6,3 bedrooms,Traditional Double,"8,652",Suite,Winkler Suites,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
WS,,Floor 3,4303,6,3 bedrooms,Traditional Double,"8,652",Suite,Winkler Suites,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
WS,,Floor 3,4304,6,3 bedrooms,Traditional Double,"8,652",Suite,Winkler Suites,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
WS,,Floor 3,4305,6,3 bedrooms,Traditional Double,"8,652",Suite,Winkler Suites,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
WS,,Floor 3,4306,6,3 bedrooms,Traditional Double,"8,652",Suite,Winkler Suites,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
WS,,Floor 3,4307,6,3 bedrooms,Traditional Double,"8,652",Suite,Winkler Suites,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
WS,,Floor 3,4308,6,3 bedrooms,Traditional Double,"8,652",Suite,Winkler Suites,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
WS,,Floor 4,4401,6,3 bedrooms,Traditional Double,"8,652",Suite,Winkler Suites,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
WS,,Floor 4,4402,6,3 bedrooms,Traditional Double,"8,652",Suite,Winkler Suites,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
WS,,Floor 4,4403,6,3 bedrooms,Traditional Double,"8,652",Suite,Winkler Suites,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
WS,,Floor 4,4404,6,3 bedrooms,Traditional Double,"8,652",Suite,Winkler Suites,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
WS,,Floor 4,4405,6,3 bedrooms,Traditional Double,"8,652",Suite,Winkler Suites,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
WS,,Floor 4,4406,6,3 bedrooms,Traditional Double,"8,652",Suite,Winkler Suites,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
WS,,Floor 4,4407,6,3 bedrooms,Traditional Double,"8,652",Suite,Winkler Suites,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
WS,,Floor 4,4408,6,3 bedrooms,Traditional Double,"8,652",Suite,Winkler Suites,177,4,18 x 12,Undergraduate Academic Year (Two Semesters),1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1
BS ,West,Floor 2,201A,4,2 bedrooms,Traditional Double,"8,968",Suite,BEST Suites,499,4,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
BS ,West,Floor 2,201B,4,2 bedrooms,Traditional Double,"8,968",Suite,BEST Suites,499,4,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
BS ,West,Floor 2,202A,4,2 bedrooms,Traditional Double,"8,968",Suite,BEST Suites,499,4,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
BS ,West,Floor 2,202B,4,2 bedrooms,Traditional Double,"8,968",Suite,BEST Suites,499,4,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
BS ,West,Floor 2,203A,4,2 bedrooms,Traditional Double,"8,968",Suite,BEST Suites,499,4,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
BS ,West,Floor 2,203B,4,2 bedrooms,Traditional Double,"8,968",Suite,BEST Suites,499,4,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
BS ,West,Floor 2,204A,4,2 bedrooms,Traditional Double,"8,968",Suite,BEST Suites,499,4,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
BS ,West,Floor 2,204B,4,2 bedrooms,Traditional Double,"8,968",Suite,BEST Suites,499,4,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
BS ,West,Floor 2,206,4,2 bedrooms,Traditional Double,"8,968",Suite,BEST Suites,499,4,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
BS ,West,Floor 2,208A,4,2 bedrooms,Traditional Double,"8,968",Suite,BEST Suites,499,4,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
BS ,West,Floor 2,208B,4,2 bedrooms,Traditional Double,"8,968",Suite,BEST Suites,499,4,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
BS ,West,Floor 2,209A,4,2 bedrooms,Traditional Double,"8,968",Suite,BEST Suites,499,4,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
BS ,West,Floor 2,209B,4,2 bedrooms,Traditional Double,"8,968",Suite,BEST Suites,499,4,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
BS ,West,Floor 2,210A,4,2 bedrooms,Traditional Double,"8,968",Suite,BEST Suites,499,4,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
BS ,West,Floor 2,210B,4,2 bedrooms,Traditional Double,"8,968",Suite,BEST Suites,499,4,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
BS ,West,Floor 2,211A,4,2 bedrooms,Traditional Double,"8,968",Suite,BEST Suites,499,4,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
BS ,West,Floor 2,211B,4,2 bedrooms,Traditional Double,"8,968",Suite,BEST Suites,499,4,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
BS ,West,Floor 2,212A,4,2 bedrooms,Traditional Double,"8,968",Suite,BEST Suites,499,4,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
BS ,West,Floor 2,212B,4,2 bedrooms,Traditional Double,"8,968",Suite,BEST Suites,499,4,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
BS ,West,Floor 2,213,4,2 bedrooms,Traditional Double,"8,968",Suite,BEST Suites,499,4,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
BS ,West,Floor 3,301A,4,2 bedrooms,Traditional Double,"8,968",Suite,BEST Suites,499,4,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
BS ,West,Floor 3,301B,4,2 bedrooms,Traditional Double,"8,968",Suite,BEST Suites,499,4,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
BS ,West,Floor 3,302A,4,2 bedrooms,Traditional Double,"8,968",Suite,BEST Suites,499,4,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
BS ,West,Floor 3,302B,4,2 bedrooms,Traditional Double,"8,968",Suite,BEST Suites,499,4,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
BS ,West,Floor 3,303A,4,2 bedrooms,Traditional Double,"8,968",Suite,BEST Suites,499,4,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
BS ,West,Floor 3,303B,4,2 bedrooms,Traditional Double,"8,968",Suite,BEST Suites,499,4,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
BS ,West,Floor 3,304A,4,2 bedrooms,Traditional Double,"8,968",Suite,BEST Suites,499,4,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
BS ,West,Floor 3,304B,4,2 bedrooms,Traditional Double,"8,968",Suite,BEST Suites,499,4,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
BS ,West,Floor 3,305A,4,2 bedrooms,Traditional Double,"8,968",Suite,BEST Suites,499,4,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
BS ,West,Floor 3,305B,4,2 bedrooms,Traditional Double,"8,968",Suite,BEST Suites,499,4,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
BS ,West,Floor 3,306,4,2 bedrooms,Traditional Double,"8,968",Suite,BEST Suites,499,4,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
BS ,West,Floor 3,307A,4,2 bedrooms,Traditional Double,"8,968",Suite,BEST Suites,499,4,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
BS ,West,Floor 3,307B,4,2 bedrooms,Traditional Double,"8,968",Suite,BEST Suites,499,4,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
BS ,West,Floor 3,308A,4,2 bedrooms,Traditional Double,"8,968",Suite,BEST Suites,499,4,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
BS ,West,Floor 3,308B,4,2 bedrooms,Traditional Double,"8,968",Suite,BEST Suites,499,4,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
BS ,West,Floor 3,309A,4,2 bedrooms,Traditional Double,"8,968",Suite,BEST Suites,499,4,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
BS ,West,Floor 3,309B,4,2 bedrooms,Traditional Double,"8,968",Suite,BEST Suites,499,4,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
BS ,West,Floor 3,310A,4,2 bedrooms,Traditional Double,"8,968",Suite,BEST Suites,499,4,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
BS ,West,Floor 3,310B,4,2 bedrooms,Traditional Double,"8,968",Suite,BEST Suites,499,4,273 sqft,Graduate Full Calendar Year – 12 Month Contracts (Two semesters and all breaks),1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
